id,accId,title,year,dateText
4013,P77031,Fern in the Hat,1953,1953
21738,P77883,[no title],1994,1994
25631,T11468,"21. The Same as the Last, but Darker at the Bottom than the Top","",date not known
22998,T09450,Dover,"",date not known
231,P78419,Russian Orthodox Church at Stamps Place,1998,1998
27991,D00576,"Tenby: The Ruins of White’s House, Seen from the West; with the Church Spire Beyond",1795,1795
55938,D28620,Hill and Castle,1839,1839
98658,AR00684,Untitled,1974,1974
23483,T08546,The Tables Turned,"",date not known
13615,T04886,The Typographer,1986,1986
35840,D08453,Printed Page of Coltman’s ‘British Itinerary’,1811,1811
51761,D24424,"Bridge, with Buildings",1832,1832
49268,D21927,"Buildings, with Distant Mountains",1828,1828
29784,D02381,"Composition Study for ‘Aeneas and the Sibyl, Lake Avernus’",1798,c.1798
25512,T11156,Souls Returning to their Spheres,1807,1807
63112,D36024,Lake with Mountains: Rain,1830,after c.1830
20325,T06518,The Lonely Tower,1879,"1879, reprinted 1973"
30327,D02924,Roslin Castle,1801,1801
50138,D22801,The Distant Castle,1830,c.1830
39609,D12240,Rural Landscape with Cottages amongst Fields by a Road; Horses and Ploughmen Returning from Work,1809,1809
37171,D09792,"Lindley Hall, near Farnley, from beside Lake Tiny",1816,1816
13957,P07115,Portrait of a Man,1899,1899
56038,D28721,"Two Views, One at ?Boppart, Etc.",1834,c.1834
45628,D18273,"Ruined Gateway, Etc.",1824,c.1824
34496,D07106,"Waterloo Bridge, with St Paul’s Cathedral and Blackfriars Bridge Seen through the Arches",1825,c.1825
62876,D35785,"Boats off the Coast, Etc.",1845,c.1845–6
15241,T04572,"Tynemouth, Northumberland",1831,1831
12978,N04799,The Bride (Aunt Sallys),1907,1907
42921,D15565,View of Lake Nemi,1819,1819
25363,T11059,[title not known],1819,1819
24448,T09018,[title not known],"",date not known
12478,P06483,Do not go gentle into that good night,1965,1965
59361,D32144,"The Rialto, from the Albergo Leon Bianco, after a Drawing by James Hakewill",1818,c.1818
36987,D09608,"?Hexworthy Bridge on the West Dart River, Dartmoor",1814,1814
36910,D09531,Okehampton Castle from the East,1814,1814
36980,D09601,Launceston Castle and St Mary Magdalene’s Church from St Stephen’s Hill,1814,1814
1925,A00141,Frankfurt,1846,1846
25869,T11375,[title not known],1647,1647
18757,T05630,"Tréport (Vignette), engraved by E. Goodall",1836,1836
12535,P07418,Peter in Prison,1929,1929–80
51843,D24506,Château de Dieppe,1821,1821
7286,A00256,[title not known],"",date not known
27259,P78379,Entablature IX,1976,1976
6891,N00349,The Florentine Girl (‘The Artist’s Daughter’),1827,exhibited 1827
56779,D29514,"Campo Santo, N. [Turner]",1835,c.1835–40
29568,D02165,Copy of Poussin’s ‘Landscape with a Man Killed by a Snake’,1799,1799–1800
31537,D04142,Shipping in a Calm,1799,c.1799–1802
58483,D31247,"Town, with Mountains",1843,1843
49142,D21800,Part of Panorama of Nepi with Mount Soracte on the Left,1828,c.1828–9
20579,P20099,Yellow Light,1992,1992
55460,D28141,"Architectural Details; Huy and its Citadel from the Hillside to the West, Looking Downstream; Huy from the East",1839,1839
23212,T09174,Naples,"",date not known
13988,T01985,Leopards at Play,1780,1780
1548,P07214,Daguerre’s Soup,1975,1975
19872,T06144,"Saumur, engraved by R. Wallis",1831,published 1831
65005,D41307,Long Island and Saddle Rocks from near Bossiney,1811,1811
26642,P78307,Brown Jug,1981,1981–2
42055,D14693,Macerata,1819,1819
106071,AR01115,"Von Lehmbruck bis Beuys. Wilhelm-Lehmbruck-Museum, Duisburg",1978,1978
1566,P06767,OCTOBER Pennine Road,1976,1976–7
63111,D36023,A Storm over the Rigi,1844,c.1844
25763,T11417,[title not known],"",date not known
15323,T04654,The Forum,1830,1830
79991,P12047,Strangetalkwithfriend,1976,1976
28995,D01589,A House on a Bank,1798,1798
42722,D15366,"The Porta San Giovanni, Rome",1819,1819
5157,T01519,Walking Woman,1932,"1932–3–1936, cast 1966"
53838,D26501,East Loch Tarbert from the North; and a Hilly Landscape,1831,1831
23019,T08176,A Horse in a Stable,"",date not known
45888,D18535,A Landscape,1821,1821
52440,D25103,[title not known],1830,c.1830
54219,D26883,"Gylen Castle, Kerrera from the East",1831,1831
9914,P02392,Resting Girl,1974,1974
62603,D35486,?The Normandy Coast,1845,1845
62721,D35612,Fishing Village,1845,1845
58824,D31600,The Steps of Santa Maria della Salute; with a supplementary sketch of ‘Opsida’,1833,1833
28612,D01203,Copy after Richard Wilson: The Bridge of Augustus at Rimini,1796,1796–7
45177,D17822,"The Shot Tower, and Sketches on the River",1823,1823–4
16738,T05174,Corinth,1836,1836
33159,D05767,Figure Studies Related to ‘The Goddess of Discord Choosing the Apple of Contention in the Garden of the Hesperides’,1805,1805
13643,N05731,Southampton Dock,1944,1944
597,T05007,Danger of Death,1954,1954
55818,D28499,"Burg Gutenfels, Kaub and the Pfalz Looking Upstream",1839,1839
56024,D28707,Boats on River,1834,c.1834
29198,D01793,Study of a Fallen Tree Lying Partly in Water,1798,1798–9
19024,T05755,"Igloo, Do We Go Around Houses, or Do Houses Go Around Us?",1977,"1977, reconstructed 1985"
32841,D05449,Studies of a Marine’s Uniform,1805,1805
25641,T11478,"31. The Same as the Last, but Darker at the Bottom than the Top","",date not known
37770,D10394,Brightling Observatory,1816,c.1816
41916,D14554,"The Arco del Meloncello, Bologna",1819,1819
5583,N05764,Lytton Strachey. Verso: Crime and Punishment,1909,c.1909
21392,P20157,"Schlosstrasse, Wittenberg 1991",1991,1991
20124,T06457,Angel Images and Negative Spectres in Conflict,1933,1933
44362,D17006,Lecture Diagram: The Reflection and Refraction of Rays of Light,1817,c.1817–28
6838,P04372,Green A,1972,1972
8171,P04547,D. Yellow,1968,1968
8719,P01061,[no title],1973,1973
38671,D11296,"Cray, Upper Wharfedale: The Waterfall",1816,1816
38839,D11464,Aysgarth Middle Falls,1816,1816
43612,D16256,"Two Views of the River Tiber near Mount Aventine, Rome, including the Basilica of San Paolo fuori le mura",1819,1819
15960,P07730,[no title],1971,1971
52612,D25275,A Classical Landscape,1820,c.1820–30
14055,P77099,14. The Sirens,1978,1978–9
8293,P04552,2. Chase,1966,1966
45895,D18542,Two-Masted Sailing Vessel,1821,1821
61699,D34531,Buildings among Mountains,1830,c.1830–41
59893,D32697,Mountains,1837,c.1837–41
18925,P11264,[no title],1946,after 1945
39285,D11916,?Part of the Curtain Wall of Scarborough Castle from the West,1816,c.1816–18
63965,D40201,?Castles in the Val d’Aosta,1802,1802
58273,D31034,"(1) Dresden: The Monument to General Moreau at Räcknitz, with the City in the Background; (2) The Helmet on the Monument and Distant Hills",1835,1835
5750,T02077,Self-Portrait,1926,c.1926
40522,D13154,Vessels off Skiedam [Turner],1817,1817
270,T07760,Ceramic Skull,1973,1973
51112,D23775,Ruined Castle,1829,?1829
35009,D07620,Verses (Inscription by Turner),1809,circa 1809–11
23097,T09058,Trenana Cornwall: An Indoor Scene,1862,1862
27685,D00269,Study of Branches,1794,c.1794
34174,D06784,Verses (Inscription by Turner),1808,c.1808
48600,D21257,On Coast,1828,c.1828
45498,D18143,Whitby,1824,c.1824
51633,D24296,Pont d’Arcole,1832,1832
52577,D25240,"?Harlech Castle, North Wales",1834,c.1834–5
1678,N05862,"Carlyle Square, Chelsea",1946,1946–7
43230,D15874,View from the Camaldoli Hill with the Camadolese Monastery,1819,1819
60088,D32902,Bridge and Buildings,1841,1841
106005,AR01053,Zeichen und Mythen. Bonner Kunstverien,1981,1981
98484,AR00134,TAKEN UP WITH,1988,1988
21046,T06866,Bust of William Bewick,1827,1827–53
37827,D10451,Ramsgate Harbour from the North-West; Pier Castle,1816,c.1816–19
43972,D16616,"Part of a View of Florence from Villa Palmieri, Fiesole",1819,1819
42263,D14906,"Buildings, Etc.",1828,1828–9
2620,N05966,Mrs James Andrew,1818,1818
7674,A00644,[title not known],"",date not known
7576,A00546,[title not known],"",date not known
42849,D15493,View of Tivoli from the Valley,1819,1819
28387,D00975,York Minster: West Aisle of South Transept from Nave,1797,1797
18955,P77342,[no title],1977,1977
64033,D40269,Colour Trials; a Nude Figure,1793,?1793
81826,P78916,Typo/Topography of Marcel Duchamp’s Large Glass,2003,2003
12667,T01184,Esther Lahr,1925,1925
49245,D21904,View of Tivoli,1828,1828
83481,T11860,Scottish Mercenaries,1987,1987
60503,D33331,Boats and Views of Coast. Flus [Turner] (Flushing),1841,c.1841–2
21636,P77842,Pastoral Landscape with a Tree-Plaque from ‘Six Proposals for the Improvement of Stockwood Park Nurseries in the Borough of Luton’,1986,1986
28097,D00682,Norham Castle and Mill,1797,1797
38576,D11201,The Fell of Upper Teesdale,1816,1816
4459,P02828,Ganymede,1983,1983
59159,D31940,"Shipping, with S. Giorgio Maggiore in Distance",1833,1833
61799,D34631,Views on Coast,1830,c.1830–41
63008,D35920,"Lake, with Mountains",1830,after c.1830
29092,D01687,Distant View of Fonthill Abbey in a Hilly Landscape with the River Nadder,1798,c.1798
45550,D18195,Shipping in Harbour,1824,c.1824
37108,D09729,Torbay; Ashburton,1814,1814
10860,P04728,Landscape - Miner/Yellow Helmet,1973,1973
2431,T00549,Tribune,1962,1962
16472,N05205,Poniatowski’s Last Charge at Leipzig,1912,1912
14301,P05216,Ho Chi Minh,1970,1970
62931,D35843,"River, between Mountains",1830,after c.1830
8860,N01112,Mrs Ann Hawkins,1832,1832
67922,P09175,[no title],1976,1976–7
63257,D36170,Morning on the Lake of Lucerne,1830,after c.1830
8523,N05990,Keys (Composition),1928,1928
34263,D06873,The Corwen-Betws-y-Coed Road near Glyn Diffwys,1808,1808
16413,P07952,[no title],1937,c.1937–50
51936,D24599,Coast Scene. ?On the Mediterranean,1830,c.1830
32900,D05508,Kew Bridge and Palace,1805,1805
29131,D01726,Study of Clouds with Indications of ?a Hillside and a River,1798,1798–9
62092,D34938,Study for Classical Subject,1830,c.1830–41
42942,D15586,View of the Via Appia Approaching Terracina,1819,1819
67752,P09040,[no title],1976,1976–7
5027,T00852,"Head, Left Profile",1914,c.1914
55784,D28465,"Oberwesel and the Schönburg, Looking Upstream past the Liebfrauenkirche from Inland",1839,1839
12408,N04505,Self-Portrait as a Deaf Man,1775,c.1775
31443,D04048,"Shipping, Perhaps for a Composition",1799,c.1799–1802
17115,T05338,Corfe Castle,1814,1814
23022,T08179,Seascape,"",date not known
4598,P01133,Osprey,1974,1974
57443,D30183,"Salzburg: View from the North, on the Way to Maria Plain (in Two Instalments)",1833,1833
64717,D40971,[title not known],1825,1825
12190,A01099,‘Where is My Twist?’,1902,c.1902
64955,D41257,"Sailing Vessel, Foreshortened",1798,1798
37771,D10395,Brightling Observatory,1816,c.1816
42995,D15639,"The Gulf of Naples, Seen from Vesuvius",1819,1819
10404,N02323,"The Avon, 4",1834,1834
41027,D13660,Linlithgow Palace and St Michael’s Church,1818,1818
13868,N04220,Samuel Pegler,1832,1832
99515,T12537,Insertions into Ideological Circuits 2: Banknote Project,1970,1970
63784,D40013,[title not known],"",date not known
67144,T13227,Nude at a Window,1912,c.1912
7866,N04086,A True Patriot,"",date not known
37695,D10318,"Wooded River, with Two Men on the Bank",1809,c.1809–13
11706,P07488,Canto XIII: [no title],1981,1981
52172,D24835,Interior with Woman and Child,1832,c.1832
29806,D02403,A Rocky Upland with Clouds,1801,1801
51740,D24403,"An Archway, with Bridge beyond on Right",1832,1832
28435,D01024,"Borrowdale, towards Seathwaite and the Scafell Group from above Longthwaite Bridge",1797,1797
63949,D40183,[title not known],"",date not known
28949,D01543,An Ivy-Clad Castle on a Hill,1798,1798
58617,D31384,Passau: The Confluence of the Three Rivers from the Ilzstadt,1840,1840
43664,D16308,"Trinità dei Monti from the Villa Medici, Rome",1819,1819
64940,D41242,Looking towards Ben Lomond from Luss,1801,1801
28703,D01296,"?The Pass of Aberglaslyn, Looking North towards Beddgelert and Lliwedd; Snowdon Beyond",1798,1798
17394,T05557,Tree of 12 Metres,1980,1980–2
88066,T12190,Bookcase,1976,"1976,1997"
50467,D23130,"Quimper: The Bishop’s Palace beside the River Odet, with the Towers of St-Corentin Above",1826,1826
54284,D26948,"Castle, Sound of Mull",1831,1831
37844,D10468,Dover Castle,1816,c.1816–19
24402,T08972,[title not known],"",date not known
28544,D01133,"A Boy Running, Seen from Behind",1796,1796–7
38851,D11476,"Aske Hall, near Richmond",1816,1816
57742,D30492,Ostend: Harbour,1840,1840
40777,D13409,Edinburgh from the South,1818,1818
3394,T02799,View from the Island of Staffa,1814,date not known
44713,D17357,Town in Mid-Distance. (?Oxford) Ox. [Turner],1821,c.1821
35043,D07654,Verses (Inscription by Turner),1809,circa 1809–11
8445,P06328,Cornish Coast Tile,1973,1973–4
37052,D09673,"Newall Old Hall, near Farnley",1814,?1814
118563,T13404,Centre,1997,1997
5163,P06780,"Low Tide, Hammersmith",1977,1977
30195,D02792,"Rievaulx: General View of the Valley from the West, with the Terrace Beyond",1801,1801
60259,D33077,"Views on Rhine. Hammerstein and Coblenz, Etc.",1837,c.1837–41
62364,D35236,Heilbronn from the Neckar,1844,1844
64480,D40733,A Landscape,1791,1791
28639,D01230,Four Sailors Washing an Upturned Boat,1796,1796–7
62991,D35903,Mountains,1830,after c.1830
69374,A01244,[title not known],"",date not known
32163,D04770,Grindelwald,1802,1802
37811,D10435,"Windsor Castle, the North Terrace and State Apartments, Norman Gate, Winchester Tower &c",1816,c.1816–19
34767,D07378,Inscription by Turner: Draft of Poetry,1809,c.1809
41270,D13904,"Copies of Tintoretto’s ‘Christ before Pilate’ and Veronese’s ‘The Family of Darius before Alexander’, Venice",1819,1819
62042,D34888,"Aosta from the south, looking over the Ponte Suza",1836,1836
39595,D12226,Study of a Cloudy Sky,1808,c.1808–18
807,P04031,Birthday Picture II,1970,1970
39356,D11987,Hillside,1816,c.1816–18
58124,D30884,"Hamburg: ?On the Stintfang, with Figures in the Foreground",1835,1835
51858,D24521,Towers of Rouen Cathedral from the East,1821,1821
53698,D26361,"Stirling: Mars Works, the Parish Church and Cowane’s Hospital",1834,1834
42547,D15191,"Studies of Sculptural Fragments from the Vatican Museums, Including Six Sketches of Female Figures, from the Column with Reliefs of the Hours, and Detail of the Protesilaus and Laodamia Sarcophagus",1819,1819
4857,T02188,"Model for a Construction at the Bijenkorf Building, Rotterdam",1955,1955
96272,P79647,[no title],1976,"1976–7, enlarged version 2007"
46468,D19115,"Horse and Cart, Etc.",1825,1825
9862,P02255,Girl Doing Homework III,1974,1974
17022,T05245,"St Mary’s Church, Dover",1814,1814
54793,D27465,Shipping,1832,c.1832
14163,N06200,"The Apotheosis of Romulus: Sketch for a Ceiling Decoration, Possibly for Hewell Grange, Worcestershire",1710,c.1710
57931,D30689,Frankfurt; View across the Main to the Cathedral,1835,1835
5441,T01679,Two Olive Trees,1904,1904
36659,D09280,Plymouth and the Cattewater from Hooe,1813,1813
106076,AR01119,"Joseph Beuys, Werke aus der Sammlung Karl Stroher",1970,1970
50633,D23296,Landscape with a Road near Cléry-St-André,1826,1826
55657,D28338,Distant View of Oxford,1839,1839
69704,A01574,[title not known],"",date not known
21563,T07066,Corridors,1994,1994
25808,T11207,Lampetia Complaining to Apollo,1805,1805
19230,P77477,Laconic,1987,1987
101320,T12801,"I Love King’s Cross and King’s Cross Loves Me, 8",2002,2002–7
45442,D18087,"Two Boats, with Figures",1823,c.1823–4
11750,P07703,Canto XX: [no title],1982,1982
56786,D29522,Coast Scene. St. L... [Turner],1835,c.1835–40
6956,N05245,Aurora Leigh’s Dismissal of Romney (‘The Tryst’),1860,1860
17089,T05312,"Black Gang Chine, Isle of Wight, Hampshire",1816,1816
9917,P02395,Seated Figure II Pink Background,1974,1974
36464,D09085,Distant View of Farnley Hall from the South-West,1812,c.1812–13
30730,D03334,Mountains and Woods,1801,1801
53036,D25699,"A Tower, ?Hailes Castle, East Linton",1831,1831
6757,N04366,The Don on the Island,"",date not known
20858,P11366,Dove,1949,1949
64153,D40396,Cromarty Firth From Near Evanton,1831,1831
30174,D02771,Scarborough from the South,1801,1801
22696,T08160,12. John Richards RA. Secretary of the Royal Academy,1795,1795
48000,D20649,[title not known],1827,c.1827
16938,P06710,Grey and Brown Stripes : 1958,1958,1958
1607,N04282,Sketch for ‘Cromwell on his Farm’,1853,c.1853
58826,D31602,Buildings on Hill. ?Melk [Turner],1833,1833
